file_id;md_id;version;type;error_count;errors
12001-12050_33;m_amte:299FN3:ee3c6d09-9990-4b60-e3b4-c45d26c3f9ac;1.3;dataset;1;c.4
12001-12050_36;m_amte:299FN3:efc88449-68e3-4f87-b959-f426d286f324;1.3;dataset;1;c.6
12001-12050_30;m_amte:299FN3:eda7beca-4320-47bc-ab7f-92aac257de10;1.3;dataset;1;c.4
12001-12050_49;m_amte:299FN3:f7ea1c89-e77a-4df7-c711-c7ed076450c2;1.3;dataset;2;c.4 c.6
1201-1250_32;R_SARDEG:QUNIS;1.3;dataset;3;c.6 f.1 f.3
1201-1250_3;R_SARDEG:PFWSC;1.3;dataset;3;c.3 f.1 f.3
12001-12050_41;m_amte:299FN3:f41dd923-d9bb-4bb3-9262-169ce1a3d026;1.3;dataset;2;c.4 c.6
1201-1250_38;R_SARDEG:RGLRD;1.3;dataset;3;c.3 f.1 f.3
1201-1250_35;R_SARDEG:RDDEE;1.3;dataset;3;c.3 f.1 f.3
1201-1250_14;R_SARDEG:QDNBW;1.3;dataset;3;c.3 f.1 f.3
1201-1250_40;R_SARDEG:RIPHV;1.3;dataset;3;a.7 f.1 f.3
1201-1250_11;R_SARDEG:QCJIS;1.3;dataset;3;c.3 f.1 f.3
12001-12050_44;m_amte:299FN3:f627f339-ff02-446f-ad98-ce69ff707c75;1.3;dataset;2;c.4 c.6
1201-1250_17;R_SARDEG:QFPRM;1.3;dataset;3;c.3 f.1 f.3
1201-1250_43;R_SARDEG:RLGSB;1.3;dataset;3;c.3 f.1 f.3
1201-1250_46;R_SARDEG:RNFOW;1.3;dataset;3;c.3 f.1 f.3
1201-1250_49;R_SARDEG:ROTBE;1.3;dataset;2;f.1 f.3
12001-12050_47;m_amte:299FN3:f7b568a2-ea33-4306-f577-c3349b3b50a9;1.3;service;2;xml.a.1 f.3
1201-1250_2;R_SARDEG:PDXXL;1.3;dataset;3;c.3 f.1 f.3
1201-1250_22;R_SARDEG:QHJVW;1.3;dataset;3;c.3 f.1 f.3
12001-12050_5;m_amte:299FN3:d958e301-9f33-4bed-c853-a9faacf5e5b1;1.3;dataset;2;c.6 f.3
1201-1250_6;R_SARDEG:PLKTW;1.3;dataset;3;c.3 f.1 f.3
12001-12050_7;m_amte:299FN3:dc73b95f-a62c-429c-f0b6-7ccdfc34528c;1.3;dataset;1;c.4
1201-1250_28;R_SARDEG:QRHKM;1.3;dataset;3;c.3 f.1 f.3
1201-1250_25;R_SARDEG:QOEBI;1.3;dataset;3;a.7 f.1 f.3
1201-1250_1;R_SARDEG:PDTGU;1.3;dataset;3;c.3 f.1 f.3
1201-1250_9;R_SARDEG:PQMZM;1.3;dataset;2;f.1 f.3
1201-1250_12;R_SARDEG:QCLLF;1.3;dataset;3;c.3 f.1 f.3
1201-1250_30;R_SARDEG:QTDON;1.3;dataset;3;c.3 f.1 f.3
1201-1250_15;R_SARDEG:QDQOR;1.3;dataset;3;c.3 f.1 f.3
12051-12100_11;m_amte:8HCH2C:379bf691-58cd-468d-bff6-c5b69eabdd66;1.3;dataset;1;f.3
1201-1250_18;R_SARDEG:QFXTU;1.3;dataset;2;f.1 f.3
1201-1250_33;R_SARDEG:QVILS;1.3;dataset;2;f.1 f.3
12051-12100_14;m_amte:8HCH2C:5dcb0f26-5a09-490b-db47-bc913dbd31cd;1.3;dataset;1;f.3
1201-1250_39;R_SARDEG:RGQVD;1.3;dataset;1;f.3
1201-1250_36;R_SARDEG:RDGYJ;1.3;dataset;2;f.1 f.3
1201-1250_41;R_SARDEG:RIXUI;1.3;dataset;3;c.6 f.1 f.3
1201-1250_20;R_SARDEG:QGINB;1.3;dataset;2;f.1 f.3
1201-1250_23;R_SARDEG:QHZUO;1.3;dataset;3;a.7 f.1 f.3
1201-1250_26;R_SARDEG:QPZEW;1.3;dataset;3;c.3 f.1 f.3
12051-12100_22;m_amte:8HCH2C:f41b9e22-fc24-429f-a3f8-0ded080a81b6;1.3;dataset;2;c.6 f.3
12051-12100_2;m_amte:299FN3:f9ec1a76-b684-49e7-8f1f-d624037b15a2;1.3;service;2;xml.a.1 f.3
1201-1250_44;R_SARDEG:RLJWI;1.3;dataset;1;f.3
12051-12100_25;m_bac:00002:20130520:1442051;1.3;series;1;f.1
1201-1250_47;R_SARDEG:RNIJO;1.3;dataset;2;f.1 f.3
1201-1250_29;R_SARDEG:QSSKX;1.3;dataset;3;c.3 f.1 f.3
1201-1250_5;R_SARDEG:PKLBJ;1.3;dataset;1;f.3
1201-1250_31;R_SARDEG:QUIDY;1.3;dataset;3;c.3 f.1 f.3
12051-12100_28;m_bac:00002:20130520:144205_DS3;1.3;dataset;1;f.1
12051-12100_30;m_bac:00003:20130520:144205_DS1;1.3;dataset;1;f.1
1201-1250_7;R_SARDEG:PNKIN;1.3;dataset;3;c.3 f.1 f.3
12051-12100_1;m_amte:299FN3:f815aa19-2f58-46b4-b363-d83d6179e422;1.3;dataset;1;c.4
12051-12100_33;m_bac:00003:20130520:144205_DS4;1.3;dataset;1;f.1
1201-1250_34;R_SARDEG:RBULK;1.3;dataset;2;c.3 f.3
12051-12100_12;m_amte:8HCH2C:487861e0-f21f-476d-b594-88ac87142bd2;1.3;dataset;1;c.6
1201-1250_37;R_SARDEG:REOHB;1.3;dataset;3;c.3 f.1 f.3
