uuid,data
bmdc.be:dataset:2035,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
975899ef-02f4-4e07-b262-43aa9dc02c2d,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/975899ef-02f4-4e07-b262-43aa9dc02c2d-en.xml
bmdc.be:dataset:2036,http://wms.ngi.be/inspire/rbins/service?version=2.0.0&service=WFS&request=GetCapabilities
f432b696-ac1a-4971-acc8-184bc79e9b7f,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
f432b696-ac1a-4971-acc8-184bc79e9b7f,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
a2780436-e65b-47a8-8f93-212e600717be,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
a2780436-e65b-47a8-8f93-212e600717be,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2039,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
a71223fd-0bef-44b5-afe4-e3cb3e58b2dc,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/a71223fd-0bef-44b5-afe4-e3cb3e58b2dc-en.xml
6657e6da-7345-416f-bef6-c6a8b2def9bd,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/6657e6da-7345-416f-bef6-c6a8b2def9bd-en.xml
c5f1f8a0-3626-4396-9795-ad07d98e8bdb,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
6dae1ca4-387b-11eb-8113-00155d109d37,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/6dae1ca4-387b-11eb-8113-00155d109d37-en.xml
bmdc.be:dataset:2011,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
799f9119-77f1-4931-b4e0-4615839ee1c4,https://inspire.seismology.be/geoserver/inspire/wfs?request=GetCapabilities&service=WFS&version=2.0.0
aed06813-f5f4-4469-a1fe-1ebf461c3999,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
aed06813-f5f4-4469-a1fe-1ebf461c3999,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2022,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2033,http://wms.ngi.be/inspire/rbins/service?version=2.0.0&service=WFS&request=GetCapabilities
54d2f666-7aee-4463-b60e-3583f84ffce2,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
54d2f666-7aee-4463-b60e-3583f84ffce2,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
a9187022-0bf6-4e96-a787-25476d9f1173,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/Atomfeed-en.xml
30896e82-9347-4f82-8871-f3a58ce2be58,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
30896e82-9347-4f82-8871-f3a58ce2be58,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
9d7b365a-faa8-4179-a385-fa7540c2b8a1,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
9d7b365a-faa8-4179-a385-fa7540c2b8a1,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
92f330a7-8781-4dbd-966e-1bb8e5314009,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/92f330a7-8781-4dbd-966e-1bb8e5314009-en.xml
f98d0d0f-cb75-4055-b8e4-d3c31cb96d34,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
f98d0d0f-cb75-4055-b8e4-d3c31cb96d34,https://spatial.naturalsciences.be/geoserver/imsp/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2023,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
